Timestamp,header_stamp_sec,header_stamp_nanosec,header_frame_id,poses
1765492376.2158365,40,278000000,map,<array len=302>
1765492376.2658365,40,278000000,map,<array len=302>
1765492376.3158364,40,278000000,map,<array len=302>
1765492376.3658364,40,278000000,map,<array len=302>
1765492376.4158363,40,278000000,map,<array len=302>
1765492376.4658363,40,278000000,map,<array len=302>
1765492376.5158362,40,278000000,map,<array len=302>
1765492376.5658362,40,278000000,map,<array len=302>
1765492376.6158361,40,278000000,map,<array len=302>
1765492376.665836,40,278000000,map,<array len=302>
1765492376.715836,40,278000000,map,<array len=302>
1765492376.765836,40,278000000,map,<array len=302>
1765492376.815836,40,278000000,map,<array len=302>
1765492376.8658361,40,278000000,map,<array len=302>
1765492376.9158359,40,278000000,map,<array len=302>
1765492376.9658358,40,278000000,map,<array len=302>
1765492377.0158358,40,278000000,map,<array len=302>
1765492377.0658357,40,278000000,map,<array len=302>
1765492377.1158357,40,278000000,map,<array len=302>
1765492377.1658356,40,278000000,map,<array len=302>
1765492377.2158356,40,278000000,map,<array len=302>
1765492377.2658355,40,278000000,map,<array len=302>
1765492377.3158355,40,278000000,map,<array len=302>
1765492377.3658354,40,278000000,map,<array len=302>
1765492377.4158354,40,278000000,map,<array len=302>
1765492377.4658353,40,278000000,map,<array len=302>
1765492377.5158353,40,278000000,map,<array len=302>
1765492377.5658352,40,278000000,map,<array len=302>
1765492377.6158352,40,278000000,map,<array len=302>
1765492377.6658354,40,278000000,map,<array len=302>
1765492377.715835,40,278000000,map,<array len=302>
1765492377.765835,40,278000000,map,<array len=302>
